date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2011-09-08,84.2949027428,84.4998336247,84.2949027428,84.446703396,234422
2011-09-09,84.1886422855,84.4011632001,83.3157885294,83.8091406524,777109
2011-09-12,83.5776446562,84.2493625468,83.3840988234,83.4448190847,463351
2011-09-13,83.5814396726,83.7180602605,83.3006084641,83.6877001298,323812
2011-09-14,83.5434895093,83.5434895093,83.1563978435,83.1563978435,216500
2011-09-15,83.0121872229,83.3044034804,82.8831566677,83.2930184314,299375
2011-09-16,83.4068689213,83.4068689213,83.0880875495,83.3081984967,259085
2011-09-19,83.0653174516,83.1336277455,82.7617161451,82.9742370596,183920
2011-09-20,83.0197772556,83.0273672883,82.7617161451,83.0121872229,232621
2011-09-21,82.7693061777,82.898336733,82.1772836301,82.5871453939,183129
2011-09-22,81.6535713765,81.6611614091,81.0471277668,81.1374491554,349849
2011-09-23,80.7958976857,80.7958976857,79.664982819,79.8319635376,753017
2011-09-26,79.6498027537,79.6498027537,78.609968279,78.6403284097,518833
2011-09-27,79.0805503041,80.0293043868,79.0805503041,80.0293043868,799810
2011-09-28,80.0596645175,80.3556757913,79.9837641908,80.0976146808,273925
2011-09-29,80.6744571631,80.7503574897,80.0217143541,80.6896372284,390747
2011-09-30,80.5606066731,80.5757867385,80.0065342888,80.0217143541,301998
2011-10-03,79.9028370241,80.0705239853,79.3540433328,79.3845318712,1895452
2011-10-04,78.8662267183,78.8662267183,78.126879662,78.6680512187,624781
2011-10-05,78.6985397571,79.331176929,78.6985397571,79.331176929,435373
2011-10-06,79.8647263511,80.3525429655,79.7831695108,80.2763216195,230910
2011-10-07,80.2991880233,80.5278520614,79.9257034279,80.0781461199,671452
2011-10-10,80.2534552157,81.3129319253,80.2534552157,81.2290884447,401601
2011-10-11,81.1300006949,81.1795445698,80.8860923876,81.0004244066,287674
2011-10-12,81.3281761945,81.815992809,81.2900655215,81.6406837131,209984
2011-10-13,82.044656847,82.044656847,81.5492180979,81.8769698858,336721
2011-10-14,82.0370347124,82.2199659428,81.968435501,82.1361224622,142934
2011-10-17,82.5553398653,82.8830916531,82.2961872888,82.3571643656,158140
2011-10-18,82.2580766158,82.6086948075,82.1132560584,82.5096070577,249266
2011-10-19,82.7687596341,82.7687596341,82.4570143289,82.5019849231,315677
2011-10-20,82.8526031147,82.8526031147,82.2580766158,82.3038094234,190050
2011-10-21,82.3952750387,82.5629619999,82.3266758272,82.387652904,306896
2011-10-24,82.4486299809,82.9116746579,82.3647865002,82.8983359223,245478
2011-10-25,83.058400749,83.2184655756,82.9516908645,83.0888892874,543551
2011-10-26,83.4547517482,83.4547517482,83.1651106334,83.3556639984,200876
2011-10-27,84.0340339779,84.3389193619,84.0340339779,84.2779422851,487780
2011-10-28,83.9730569011,84.3236750927,83.9730569011,84.3084308235,256786
2011-10-31,84.2626980159,84.2626980159,83.9883011703,84.1483659969,264084
2011-11-01,84.0295891834,84.6188677232,83.3102101867,84.1214248,532724
2011-11-02,84.0831599597,84.289790097,84.0316554847,84.2744841609,223618
2011-11-03,84.1482101881,84.8025389564,84.1482101881,84.7872330203,273690
2011-11-04,84.8637627008,84.9402923813,84.7948859883,84.8637627008,217155
2011-11-07,84.7795800522,84.9326394132,84.7168257142,84.9249864452,483448
2011-11-08,84.9402923813,85.1010047103,84.9402923813,85.0856987742,724605
2011-11-09,84.8561097327,84.8561097327,84.3892786817,84.4887672663,526560
2011-11-10,84.3739727456,84.7107033398,84.2744841609,84.5576439788,352595
2011-11-11,84.2515252568,84.9383791392,84.2515252568,84.894374573,142894
2011-11-14,84.3739727456,84.7030503717,84.3739727456,84.5117261705,268965
2011-11-15,84.0678540236,84.2591782248,83.8841827904,84.1137718319,422388
2011-11-16,84.1137718319,84.282137129,83.8000001419,84.0219362153,635206
2011-11-17,84.1367307361,84.1367307361,83.4173517394,83.5244932921,317230
2011-11-18,83.6545937489,83.8000001419,83.4556165797,83.6010229726,231770
2011-11-21,83.1724567618,83.3102101867,82.8510321037,82.8510321037,231105
2011-11-22,83.0882741133,83.0882741133,82.1546120112,82.3229773083,319702
2011-11-23,82.2541005959,82.575525254,81.4888037909,81.5653334714,469892
2011-11-25,81.9785937461,82.1622649793,81.351050366,81.6648220561,60083
2011-11-28,81.9479818739,82.3918540208,81.802575481,82.3765480847,240812
2011-11-29,82.4530777652,82.5218014183,82.309890733,82.4836896374,189948
2011-11-30,83.0270503689,83.2642923784,82.8739910079,83.0653152091,347881
2011-12-01,83.3026168388,83.5792420769,83.2509801277,83.4332454235,821225
2011-12-02,83.3871412171,83.9634437965,83.3871412171,83.9634437965,308163
2011-12-05,84.0556522092,84.2631211377,83.9019715213,83.9403916933,515259
2011-12-06,84.1401765875,84.3399614817,83.9480757277,84.2247009658,349956
2011-12-07,84.1785967594,84.1785967594,83.9173395901,84.032600106,179544
2011-12-08,83.9864958996,84.1324925531,83.2411445637,83.6176622488,324344
2011-12-09,83.5792420769,83.8866034526,83.502401733,83.7713429367,158590
2011-12-12,83.6176622488,83.9058135385,83.6176622488,83.7636589023,253940
