date,open,close,high,low,volume,adjClose
2010-09-16,101.53,101.26,101.82,100.85,17116170,82.5078154085
2010-09-17,101.83,101.67,102.1581,101.32,9203552,82.8418881354
2010-09-20,102.15,102.26,102.45,101.6899,5277734,83.3226269374
2010-09-21,102.67,103.68,104.02,102.26,12663996,84.4796593083
2010-09-22,104.55,104.61,105.07,103.85,8229358,85.2374340301
2010-09-23,105.41,104.912,105.455,104.24,7412080,85.4835071118
2010-09-24,103.96,103.5,104.115,103.5,8942492,84.3329932331
2010-09-27,104.5299,105.3,105.445,104.48,7060419,85.799653985
2010-09-28,105.38,106.02,106.32,105.34,8262812,86.3863182857
2010-09-29,106.17,105.58,106.27,105.3505,5507043,86.027801213
2010-09-30,105.4,105.51,105.585,104.03,10618386,85.970764406
2010-10-01,104.23,104.61,105.14,103.98,9365758,85.5570194079
2010-10-04,104.62,104.88,104.93,104.41,4422639,85.7778433754
2010-10-05,104.73,104.25,104.81,103.93,8491718,85.2625874513
2010-10-06,104.9,105.56,106.1,104.86,6476072,86.3339926269
2010-10-07,105.17,104.68,105.38,104.67,5780657,85.6142700662
2010-10-08,104.87,104.22,105.4599,104.22,6128648,85.2380514549
2010-10-11,104.11,104.24,104.43,103.94,1474151,85.2544087858
2010-10-12,104.41,103.21,104.76,103.18,6122344,84.4120062431
2010-10-13,102.35,103.05,103.12,102.04,8168337,84.2811475957
2010-10-14,103.29,101.508,103.65,101.47,10944952,83.0199973813
2010-10-15,100.6,100.27,101.05,99.895,12694627,82.007478597
2010-10-18,101.2,101.08,101.45,100.78,5592065,82.6699504995
2010-10-19,100.58,101.69,102.0899,100.55,8017442,83.1688490927
2010-10-20,101.37,101.91,102.2801,101.21,5515783,83.3487797329
2010-10-21,101.69,100.7,101.91,100.69,6836082,82.3591612119
2010-10-22,100.44,101.38,101.47,100.412,4770691,82.9153104634
2010-10-25,102.12,101.67,102.29,101.55,5632251,83.1524917618
2010-10-26,100.86,100.1,101.06,100.05,8431927,81.8684412841
2010-10-27,99.6801,99.22,100.17,99.22,9245190,81.1487187234
2010-10-28,99.58,99.49,99.83,99.16,8052596,81.3695426909
2010-10-29,99.82,100.42,100.4601,99.62,6753774,82.1301585789
2010-11-01,100.8,99.67,100.81,99.49,5920983,81.7698883653
2010-11-02,100.46,100.98,101.09,100.42,6537348,82.844620519
2010-11-03,101.73,98.92,102.27,98.43,25541317,81.1545836972
2010-11-04,99.17,99.69,99.8705,99.08,13246459,81.7862964898
2010-11-05,98.35,97.98,98.8,97.98,12434996,80.3834018464
2010-11-08,98.59,98.42,98.92,97.8196,6795128,80.7443805851
2010-11-09,98.49,96.25,98.52,96.19,15061647,78.9640990786
2010-11-10,96.35,96.38,96.74,95.0,18540391,79.0707518877
2010-11-11,96.45,96.33,96.63,96.14,3368030,79.0297315765
2010-11-12,96.21,95.81,96.74,95.81,11739484,78.6031203399
2010-11-15,95.33,93.81,95.72,93.81,14909673,76.9623078915
2010-11-16,94.91,96.138,96.25,93.99,19913374,78.8722135815
2010-11-17,95.8,95.61,96.76,95.34,9915562,78.4390390951
2010-11-18,95.68,96.0,96.0,94.8,12424714,78.7589975225
2010-11-19,96.09,96.59,96.59,95.79,8359478,79.2430371948
2010-11-22,97.37,97.0,97.62,96.24,10413465,79.5794037467
2010-11-23,97.67,97.48,97.95,97.24,9566845,79.9731987343
2010-11-24,96.81,95.74,96.99,95.58,11467563,78.5456919042
2010-11-26,96.72,97.07,97.12,96.55,4848875,79.6368321824
2010-11-29,97.56,97.9,97.945,97.09,8949943,80.3177693485
2010-11-30,99.21,98.41,99.27,98.11,11947581,80.7361765228
2010-12-01,96.65,95.894,97.11,95.89,15441093,78.9507871672
2010-12-02,95.96,95.64,96.54,95.5301,9318700,78.7416656378
2010-12-03,96.28,94.89,96.33,94.85,10194708,78.1241808069
2010-12-06,95.52,96.23,96.25,95.31,7001788,79.2274203714
2010-12-07,94.72,94.17,94.92,93.16,18533013,77.5313953692
2010-12-08,93.72,93.26,93.8,92.11,19275856,76.782180441
2010-12-09,93.6,93.72,94.27,92.73,17477030,77.1609044706
2010-12-10,93.29,93.15,93.86,93.14,7078466,76.6916159991
2010-12-13,93.05,93.5,94.03,92.56,12399822,76.9797755869
2010-12-14,92.4,92.135,93.02,91.44,23516350,75.8559531946
2010-12-15,92.08,90.94,92.24,90.47,26083954,74.8720940307
2010-12-16,91.03,91.57,91.58,90.57,17938976,75.3907812887
2010-12-17,91.88,93.24,93.77,91.86,16849636,76.7657141789
2010-12-20,93.75,93.14,94.23,92.64,13703267,76.6833828681
2010-12-21,93.13,93.79,93.79,92.49,8985008,77.2185363882
2010-12-22,93.47,93.12,93.55,92.93,6440844,76.6669166059
2010-12-23,93.18,92.93,93.23,92.53,7091738,76.5104871154
2010-12-27,92.76,93.76,93.88,92.3,5285428,77.193836995
2010-12-28,92.93,91.61,93.07,91.31,13972014,75.6875033328
2010-12-29,91.76,93.16,93.52,91.47,13115372,76.96810185
2010-12-30,92.88,93.09,93.28,92.41,7029873,76.9102683686
2010-12-31,93.51,94.12,94.7,93.44,8515951,77.7612467381
2011-01-03,93.2,93.41,94.31,92.95,13799378,77.174649998
2011-01-04,93.41,93.52,93.765,92.91,10466857,77.2655311831
2011-01-05,92.49,91.46,92.69,91.19,17567978,75.563574444
2011-01-06,91.54,91.86,92.12,91.16,9317430,75.8940514807
2011-01-07,91.51,92.35,92.63,91.03,12694562,76.2988858507
2011-01-10,92.58,92.85,92.99,92.18,8295166,76.7119821466
2011-01-11,92.49,92.33,92.6,91.69,9495365,76.2823619989
2011-01-12,91.74,91.61,92.17,91.45,9522734,75.6875033328
2011-01-13,91.62,92.43,92.77,91.45,14502335,76.364981258
2011-01-14,92.78,91.835,92.9,91.76,8960673,75.8733966659
2011-01-18,91.29,91.41,91.71,90.73,10663584,75.5222648144
2011-01-19,91.41,92.07,92.07,91.36,8886579,76.067551925
2011-01-20,91.5,90.8,91.615,90.39,14203347,75.0182873334
2011-01-21,90.69,91.52,91.52,90.51,9085522,75.6131459995
2011-01-24,91.87,91.56,91.9,91.38,7700136,75.6461937032
2011-01-25,91.94,92.43,92.9,91.32,13438065,76.364981258
2011-01-26,92.22,91.03,92.26,90.89,13322509,75.2083116295
2011-01-27,91.07,91.44,91.65,90.67,10868689,75.5470505922
2011-01-28,90.81,91.92,92.28,90.77,11992973,75.9436230362
2011-01-31,91.66,91.22,91.98,91.05,8647386,75.365288222
2011-02-01,90.55,90.45,90.84,90.14,11508115,74.99350155569999
2011-02-02,90.9,90.47,91.0,89.9,13624567,75.0100838667
2011-02-03,89.96,89.72,90.57,89.71,12785749,74.3882472037
2011-02-04,89.5,88.81,89.65,88.77,17172135,73.6337520526
2011-02-07,88.7,89.27,89.3,88.57,8554780,74.0151452059
2011-02-08,89.31,88.45,89.54,88.36,10453955,73.3352704544
2011-02-09,88.69,89.22,89.66,88.14,13077370,73.9736894284
2011-02-10,88.9,88.19,89.14,88.18,10486706,73.1197004112
2011-02-11,89.03,89.46,89.53,88.74,11333403,74.1726771605
2011-02-14,89.31,89.521,89.93,89.31,8033431,74.2232532091
2011-02-15,89.56,89.92,89.97,89.37,7298002,74.5540703138
2011-02-16,89.87,89.63,90.32,89.34,8446271,74.3136268042
2011-02-17,90.02,89.77,90.18,89.66,6732406,74.4297029812
2011-02-18,89.42,89.49,89.55,89.08,6080052,74.1975506271
2011-02-22,89.91,90.83,90.94,89.71,11904598,75.3085654649
2011-02-23,91.1,91.16,91.55,90.74,14522587,75.5821735966
2011-02-24,91.63,91.74,92.04,91.44,12111267,76.063060616
2011-02-25,91.74,92.28,92.28,91.6401,6841666,76.5107830134
2011-02-28,92.3,92.4,92.52,92.08,9682535,76.6102768794
2011-03-01,91.52,92.37,92.4,91.47,8048871,76.8316507315
2011-03-02,91.84,90.95,91.99,90.94,8526267,75.6505211002
2011-03-03,90.53,90.06,90.7801,89.98,10607565,74.9102356271
2011-03-04,90.1,90.81,90.85,90.0,9319357,75.5340716999
2011-03-07,90.02,90.23,90.86,89.852,7525282,75.0516384703
2011-03-08,90.11,89.68,90.34,89.65,8499542,74.5941586835
2011-03-09,90.09,90.55,90.82,89.85,8905639,75.317808528
2011-03-10,90.87,92.075,92.1,90.64,13387150,76.5862752095
2011-03-11,92.04,91.55,92.08,91.33,8421004,76.1495899585
2011-03-14,91.48,91.51,91.92,91.32,6767768,76.1163187013
2011-03-15,92.8,92.88,93.05,92.36,14895980,77.255859261
2011-03-16,93.37,93.93,94.94,93.08,24312126,78.129229763
2011-03-17,93.24,93.21,93.61,92.76,10513615,77.530347133
2011-03-18,92.75,93.46,93.48,92.69,7262989,77.7382924907
2011-03-21,93.13,92.91,93.18,92.57,10543915,77.2808127039
2011-03-22,92.81,93.22,93.29,92.7399,6904946,77.5386649473
2011-03-23,93.85,93.1,93.88,92.93,8358941,77.4388511757
2011-03-24,92.76,92.4,92.88,92.39,9478934,76.8566041744
2011-03-25,92.86,92.17,92.96,92.02,6447169,76.6652944454
2011-03-28,92.12,92.3,92.67,92.0,3996781,76.7734260313
2011-03-29,91.98,91.59,92.5,91.57,6489172,76.1828612157
2011-03-30,91.72,92.32,92.32,91.56,5048451,76.7900616599
2011-03-31,92.67,92.13,92.72,91.61,9653874,76.6320231881
2011-04-01,91.5,92.19,92.27,91.42,7860305,77.0028513126
2011-04-04,92.2,92.29,92.58,92.1299,4469379,77.0863775642
2011-04-05,92.16,91.92,92.38,91.67,9952765,76.7773304334
2011-04-06,91.77,90.54,91.79,90.54,9090808,75.6246681619
2011-04-07,90.53,90.36,90.76,90.13,9265080,75.4743209091
2011-04-08,89.93,89.88,90.32,89.85,7606271,75.0733949016
2011-04-11,89.83,89.96,90.22,89.65,5735731,75.1402159028
2011-04-12,90.61,90.93,91.24,90.56,7686439,75.9504205429
2011-04-13,90.54,91.5,91.5,90.44,7959943,76.4265201768
2011-04-14,91.54,91.43,91.77,91.22,7610371,76.3680518007
2011-04-15,92.26,92.67,92.71,92.07,10223053,77.4037773201
2011-04-18,91.99,92.88,93.1,91.45,12038393,77.5791824484
2011-04-19,92.86,93.28,93.28,92.76,5295431,77.9132874546
2011-04-20,93.07,92.68,93.26,92.61,6749330,77.4121299452
2011-04-21,92.89,92.6,93.23,92.56,3372139,77.345308944
2011-04-25,92.63,92.95,92.975,92.5,3626878,77.6376508244
2011-04-26,93.27,93.85,93.87,93.18,7507139,78.3893870885
2011-04-27,93.44,92.89,93.57,92.75,8869597,77.5875350735
2011-04-28,93.22,93.6,93.6,92.97,8110154,78.1805714596
2011-04-29,93.47,93.89,93.92,93.35,5905280,78.4227975891
2011-05-02,93.32,93.64,93.68,93.17,5285063,78.5481663164
2011-05-03,93.96,94.17,94.17,93.58,6486855,78.9927469245
2011-05-04,94.31,94.59,94.72,94.27,7416248,79.3450560857
2011-05-05,94.92,95.49,95.63,94.809,9588022,80.1000042882
2011-05-06,94.51,95.07,95.49,94.35,9460654,79.7476951271
2011-05-09,94.9,94.97,95.2,94.84,3735127,79.6638119935
2011-05-10,94.7,94.29,94.89,94.29,5458353,79.0934066849
2011-05-11,94.32,94.83,95.09,94.18,6079014,79.5463756064
2011-05-12,94.95,94.23,95.11,93.91,8001825,79.0430768047
2011-05-13,94.65,95.08,95.49,94.53,8382510,79.7560834404
2011-05-16,95.03,95.61,95.79,94.76,6053863,80.2006640486
2011-05-17,96.03,96.59,96.6,95.98,9827800,81.022718758
2011-05-18,96.27,95.31,96.39,95.28,7707546,79.9490146477
2011-05-19,94.46,95.27,95.32,94.46,8063870,79.9154613943
2011-05-20,95.02,95.32,95.41,94.7205,5602558,79.9574029611
2011-05-23,95.73,95.78,96.19,95.59,6345641,80.3432653757
2011-05-24,95.64,96.14,96.14,95.46,5549051,80.6452446567
2011-05-25,96.15,95.69,96.28,95.54,5665370,80.2677705555
2011-05-26,95.97,96.51,96.55,95.89,8311586,80.9556122511
2011-05-27,96.13,96.47,96.51,95.88,5390580,80.9220589977
2011-05-31,96.18,96.69,96.76,96.0899,7003889,81.1066018916
2011-06-01,96.92,97.64,97.718,96.89,12746342,82.1987602913
2011-06-02,96.49,95.78,96.91,95.78,15738681,80.6329092657
2011-06-03,96.58,96.33,96.6,95.57,10644058,81.0959297302
2011-06-06,95.47,95.6,95.99,95.21,8776818,80.4813752954
2011-06-07,95.23,96.04,96.06,95.12,7404940,80.8517916671
2011-06-08,96.26,96.79,96.84,96.17,8927927,81.4831832097
2011-06-09,97.1,96.4,97.33,95.93,9962913,81.1548596075
2011-06-10,96.91,97.14,97.39,96.8,7710729,81.7778325962
2011-06-13,96.74,96.65,97.29,96.64,5539930,81.3653234551
2011-06-14,95.74,95.19,95.9,95.13,8672362,80.1362145855
2011-06-15,95.38,96.92,96.94,95.37,12979052,81.5926244104
2011-06-16,97.1,97.36,97.53,96.8,10961112,81.963040782
2011-06-17,96.86,96.9,97.15,96.64,9622850,81.5757873026
2011-06-20,97.33,97.02,97.36,96.585,6613795,81.6768099494
2011-06-21,96.7,96.59,97.03,96.27,7893711,81.3148121317
2011-06-22,96.96,96.65,97.06,96.41,5505437,81.3653234551
2011-06-23,97.24,97.39,97.74,97.15,8587584,81.9882964437
2011-06-24,97.36,96.98,97.6901,96.98,7960827,81.6431357338
2011-06-27,96.85,95.65,96.87,95.55,9331299,80.5234680649
2011-06-28,95.48,94.88,95.68,94.72,12634249,79.8752394145
2011-06-29,94.95,94.25,95.1986,94.02,11084827,79.3448705188
2011-06-30,94.23,94.1,94.31,93.14,11555558,79.2185922103
2011-07-01,94.13,93.63,94.23,93.365,6637186,79.092026829
2011-07-05,94.04,93.84,94.17,93.69,4615555,79.2694200324
2011-07-06,94.19,94.32,94.45,93.8399,5652608,79.6748902116
2011-07-07,93.8279,94.04,94.145,93.55,6823639,79.4383659404
2011-07-08,94.84,95.37,95.61,94.83,12129235,80.5618562286
2011-07-11,96.04,96.8,96.8,95.7501,9760755,81.7698194708
2011-07-12,97.3,97.13,97.31,96.56,9083869,82.048580219
2011-07-13,96.71,97.4,97.43,96.11,13112006,82.2766571948
2011-07-14,96.62,96.01,97.9,96.01,11471407,81.1024831342
2011-07-15,95.29,96.17,96.2,95.2405,7086625,81.2376398606
2011-07-18,96.06,95.24,96.17,95.2,8206444,80.4520413884
2011-07-19,95.32,97.22,97.27,95.17,15249165,82.1246058776
2011-07-20,96.72,96.07,96.84,95.866,9647264,81.1531669066
2011-07-21,95.24,95.33,95.86,94.9,11099702,80.528067047
2011-07-22,95.69,96.05,96.09,95.53,4974442,81.1362723158
2011-07-25,94.97,95.0,96.05,94.83,10869156,80.2493062988
2011-07-26,95.3,95.65,95.87,95.24,7682708,80.7983804998
2011-07-27,95.34,95.66,95.84,95.1,11221720,80.8068277952
2011-07-28,96.11,96.02,96.31,95.71,7081515,81.1109304296
2011-07-29,96.89,97.92,98.53,96.78,19582350,82.7159165556
2011-08-01,97.39,98.58,98.94,97.35,14348108,83.5481145329
2011-08-02,99.22,101.54,101.57,98.89,20829783,86.0567615101
2011-08-03,101.57,101.74,103.42,101.36,21179847,86.2262646842
2011-08-04,102.38,105.36,105.55,102.27,34070830,89.2942721362
2011-08-05,103.44,102.32,105.5,102.28,41677674,86.7178238892
2011-08-08,103.18,105.55,105.79,102.95,38259186,89.4553001516
2011-08-09,105.01,105.87,109.37,103.0,39881326,89.7265052302
2011-08-10,107.63,109.02,109.07,106.94,46220942,92.3961802229
2011-08-11,107.34,103.52,107.81,103.2,37790047,87.7348429341
2011-08-12,104.44,105.57,105.66,104.07,15590705,89.472250469
2011-08-15,104.94,104.5,105.48,104.47,10051650,88.5654084874
2011-08-16,104.66,106.23,106.64,104.6325,15993120,90.0316109437
2011-08-17,106.32,108.09,108.1,105.77,15906442,91.6079904631
2011-08-18,110.09,110.31,112.14,109.28,27274526,93.4894756961
2011-08-19,110.65,111.2,111.41,110.23,15708210,94.243764821
2011-08-22,110.46,110.92,111.26,110.39,13157693,94.0064603772
2011-08-23,109.76,109.39,111.17,109.35,16017695,92.709761095
2011-08-24,109.29,106.28,109.41,106.15,14621594,90.0739867372
2011-08-25,106.69,107.43,107.9,106.36,10565894,91.0486299885
2011-08-26,108.69,108.49,109.27,107.33,11504781,91.9469968114
2011-08-29,106.7,106.99,107.4,106.6,6764296,90.6757230054
2011-08-30,108.43,108.71,109.15,108.25,9508630,92.133450303
2011-08-31,108.81,107.03,108.96,107.03,12185520,90.7096236402
2011-09-01,107.47,108.97,108.98,106.08,10686517,92.6270842268
2011-09-02,111.39,112.51,112.58,110.66,16557008,95.636168178
2011-09-06,114.42,113.68,114.93,113.39,14016833,96.6306959246
2011-09-07,112.28,111.51,112.37,111.31,11524280,94.786144463
2011-09-08,112.3,112.51,112.63,111.34,11480686,95.636168178
2011-09-09,112.54,113.71,114.18,112.21,11492630,96.6561966361
2011-09-12,113.6262,113.83,114.25,113.1,7602169,96.7581994819
2011-09-13,113.4,112.21,113.59,112.11,9281860,95.3811610635
2011-09-14,111.97,113.16,113.35,111.82,11948411,96.1886835928
2011-09-15,111.98,111.43,112.49,111.43,8883789,94.7181425658
2011-09-16,111.31,112.24,112.5898,111.25,10053417,95.406661775
2011-09-19,114.2,114.38,115.19,114.12,13033466,97.2257125251
2011-09-20,114.37,114.86,114.8701,114.05,6360590,97.6337239084
2011-09-21,114.63,118.66,118.7862,114.2,18687066,100.8638140255
2011-09-22,121.41,123.12,123.87,121.23,25041354,104.6549197945
2011-09-23,123.12,120.83,123.36,120.83,15173514,102.7083654871
2011-09-26,120.12,118.89,120.57,118.58,15110036,101.0593194799
2011-09-27,116.75,117.07,117.3,116.26,13589514,99.5122763186
2011-09-28,116.9,117.03,117.11,115.76,12642547,99.47827537
2011-09-29,117.61,117.84,118.82,117.09,12341797,100.1667945791
2011-09-30,120.02,120.8,120.91,118.99,13546346,102.6828647756
2011-10-03,121.88,123.81,123.81,121.1142,15881373,105.5014567123
2011-10-04,124.37,122.24,125.03,122.18,17300664,104.1636222317
2011-10-05,121.66,121.36,121.78,120.66,14274932,103.4137532235
2011-10-06,120.64,119.12,121.01,119.12,9681503,101.504995748
2011-10-07,117.75,118.24,119.05,116.85,11564527,100.7551267398
2011-10-10,116.82,116.57,116.91,115.8,3567530,99.332079872
2011-10-11,117.29,116.18,117.36,115.9,7520113,98.9997515615
2011-10-12,114.7,114.49,115.12,113.48,14033398,97.5596622162
2011-10-13,115.0301,115.63,116.55,114.96,11263300,98.5310834314
2011-10-14,113.88,113.95,114.61,113.61,8410961,97.0995153248
2011-10-17,114.3,115.92,115.97,114.22,9663340,98.7781993545
2011-10-18,116.14,115.2,116.818,114.3,12495570,98.164670166
2011-10-19,114.54,115.16,115.74,114.16,6629256,98.1305852111
2011-10-20,114.46,114.34,115.67,114.07,7832019,97.4318436352
2011-10-21,113.86,113.13,114.2,113.13,9906282,96.4007737489
2011-10-24,113.93,113.32,114.08,113.05,6344484,96.5626772848
2011-10-25,113.38,116.2,116.35,113.35,11790858,99.016794039
2011-10-26,115.39,114.17,116.21,114.07,12746720,97.2869825768
2011-10-27,112.521,112.51,112.85,109.82,19474500,95.8724569477
2011-10-28,110.9,111.46,111.96,110.76,10127838,94.9777268811
2011-10-31,113.61,115.88,115.88,113.46,15241943,98.7441143996
2011-11-01,118.71,119.45,119.49,117.17,24400580,102.0413710847
2011-11-02,116.63,117.96,118.36,116.42,13180085,100.768523509
2011-11-03,116.34,116.34,117.35,115.99,8386003,99.384622118
2011-11-04,115.72,116.48,117.0501,115.53,7583667,99.5042185345
2011-11-07,116.64,117.22,118.35,116.32,9279368,100.1363710218
2011-11-08,116.75,115.72,117.54,115.5,7539364,98.8549808449
2011-11-09,118.26,118.12,119.13,117.07,13004493,100.9052051279
2011-11-10,116.78,116.36,117.61,115.21,11644596,99.4017073204
2011-11-11,115.83,115.65,116.1652,115.5,2483889,98.7951826367
2011-11-14,116.39,117.51,117.595,116.21,9252519,100.384106456
2011-11-15,117.695,117.35,118.46,116.72,7587448,100.2474248371
2011-11-16,117.96,118.42,118.43,117.18,7469974,101.1614831633
2011-11-17,118.04,119.37,120.161,118.04,9907881,101.9730302753
2011-11-18,119.1801,119.34,119.55,118.32,6792530,101.9474024718
2011-11-21,120.38,120.05,120.73,119.91,7345539,102.5539271555
2011-11-22,120.35,121.39,121.41,119.85,7866299,103.6986357135
2011-11-23,121.16,122.58,123.05,121.03,10129292,104.7152052538
2011-11-25,121.8,120.8,121.87,120.74,4311861,103.1946222439
2011-11-28,118.63,120.74,121.15,118.58,7660673,103.1433666368
2011-11-29,120.03,119.75,120.92,119.08,8952729,102.2976491201
2011-11-30,118.34,117.88,118.56,117.26,11806772,100.7001826996
2011-12-01,116.29,117.0,117.239,115.8,9647137,100.1960282771
2011-12-02,116.62,118.64,118.68,116.56,7764842,101.6004854256
2011-12-05,117.0,118.4,118.83,116.883,7862774,101.3949551112
2011-12-06,117.81,117.27,118.29,116.77,8496663,100.4272498808
2011-12-07,117.33,117.69,118.24,116.85,6588269,100.7869279311
2011-12-08,117.72,119.16,119.33,117.41,8800333,102.0458011069
2011-12-09,119.07,116.71,119.13,116.63,9855072,99.9476791472
2011-12-12,117.91,118.01,118.49,117.61,5734340,101.0609683503
2011-12-13,117.28,119.11,119.63,117.16,8896178,102.0029822914
2011-12-14,119.7901,121.36,121.39,119.494,11247671,103.929828989
2011-12-15,120.66,120.91,121.32,120.37,5438609,103.5444596495
2011-12-16,121.38,122.32,122.6201,121.29,9321865,104.7519502466
2011-12-19,122.32,123.87,124.02,122.26,7845061,106.0793335272
2011-12-20,122.66,120.78,122.67,120.61,13944703,103.4331307292
2011-12-21,120.63,119.1,120.83,119.07,11600084,101.9944185283
2011-12-22,120.0,119.6,120.42,119.35,5247376,102.4226066833
2011-12-23,118.5599,118.27,118.71,117.74,5409603,101.2836261909
2011-12-27,117.94,118.45,118.45,117.62,4270259,101.7630761755
2011-12-28,118.74,120.64,121.05,118.45,8301924,103.6445547472
2011-12-29,120.48,120.86,121.09,120.06,4304960,103.833561727
2011-12-30,121.11,121.25,121.76,120.8872,5948796,104.1686195549
2012-01-03,119.42,119.43,120.2,118.93,9076885,102.6050163583
2012-01-04,119.26,118.01,119.28,117.68,8417068,101.3850622159
2012-01-05,118.17,117.8,119.1,117.57,6465775,101.2046464624
2012-01-06,117.75,118.73,118.96,117.71,7348338,102.0036305134
2012-01-09,118.47,118.52,119.54,118.3,5580980,101.82321476
2012-01-10,117.73,118.32,118.87,117.68,8932484,101.6513902329
2012-01-11,119.04,119.86,120.06,118.98,8634306,102.9744390915
2012-01-12,119.95,119.69,120.19,119.24,7205319,102.8283882435
2012-01-13,121.1,120.88,121.64,120.81,9818711,103.8507441798
2012-01-17,120.95,121.44,121.63,120.826,5449836,104.3318528556
2012-01-18,121.53,119.97,121.612,119.91,5803675,103.0689425814
2012-01-19,119.33,118.32,119.559,117.92,8625694,101.6513902329
2012-01-20,117.71,116.98,117.96,116.97,6548162,100.5001659013
2012-01-23,116.13,116.24,116.64,115.55,7274802,99.864415151
2012-01-24,116.71,116.45,116.71,115.78,5776452,100.0448309045
2012-01-25,116.06,116.17,118.53,115.89,12867095,99.8042765665
2012-01-26,116.65,117.71,117.71,116.59,7638469,101.1273254252
2012-01-27,117.83,118.08,118.33,117.01,5165261,101.4452008003
2012-01-30,119.84,119.47,120.39,119.34,8388363,102.6393812637
2012-01-31,119.26,120.85,120.91,119.19,7998257,103.8249705007
2012-02-01,119.75,119.18,119.9,118.811,7925120,102.6383443027
2012-02-02,118.96,119.13,119.48,118.64,5596854,102.595284081
2012-02-03,116.46,116.57,116.8,115.97,12467360,100.390600733
2012-02-06,116.69,117.73,117.8,116.34,6180544,101.3895978751
2012-02-07,116.62,116.27,116.88,115.77,8790501,100.1322394032
2012-02-08,116.2,116.36,116.79,115.98,7612897,100.2097478021
2012-02-09,115.86,115.49,116.04,114.62,11476886,99.4604999456
2012-02-10,116.8,116.99,117.33,116.52,7193085,100.7523065948
2012-02-13,116.6,117.14,117.37,116.435,6422849,100.8814872597
2012-02-14,117.44,117.76,118.28,117.23,8270710,101.4154340081
2012-02-15,117.66,117.55,118.27,117.49,6846076,101.2345810772
2012-02-16,117.27,116.61,117.6,116.13,9036124,100.4250489103
2012-02-17,115.86,116.58,116.61,115.76,6337946,100.3992127774
2012-02-21,115.77,115.29,115.92,114.95,8331967,99.288259059
2012-02-22,115.89,116.742,116.76,115.81,7735910,100.5387278955
2012-02-23,116.14,116.736,117.22,115.93,5163865,100.5335606689
2012-02-24,117.23,117.5,117.58,116.95,5676829,101.1915208555
2012-02-27,118.5,118.54,118.85,118.12,8180753,102.0871734657
2012-02-28,118.87,118.15,119.14,117.94,6615652,101.7513037369
2012-02-29,118.37,117.43,118.42,116.96,14234959,101.1312365452
2012-03-01,116.17,116.06,116.68,115.54,12265622,100.1811394521
2012-03-02,116.6,117.15,117.48,116.55,6669512,101.1220100535
2012-03-05,116.96,116.22,117.4399,116.22,6921898,100.3192488982
2012-03-06,117.45,117.63,118.11,117.44,6299634,101.5363383918
2012-03-07,117.46,116.91,117.61,116.8099,5567472,100.9148458844
2012-03-08,116.32,115.74,116.57,115.64,7982019,99.9049205599
2012-03-09,115.49,115.97,115.99,114.9,6975597,100.1034528887
2012-03-12,116.32,115.95,116.52,115.87,5279971,100.0861892079
2012-03-13,115.27,113.91,115.41,113.89,14414038,98.3252937703
2012-03-14,112.7,111.04,112.75,110.95,24515009,95.8479555812
2012-03-15,110.9,111.21,111.74,110.88,14153606,95.9946968677
2012-03-16,110.5,111.43,111.44,110.2,13427151,96.1845973561
2012-03-19,111.36,110.1,111.48,109.69,14011232,95.0365625855
2012-03-20,110.43,110.54,110.8714,109.85,9443784,95.4163635622
2012-03-21,110.86,111.79,111.89,110.81,10241629,96.4953436098
2012-03-22,112.29,112.15,112.37,111.87,8009786,96.8060898634
2012-03-23,112.69,113.21,113.39,112.66,8461242,97.7210649437
2012-03-26,112.83,112.63,113.01,111.8,8118600,97.2204182017
2012-03-27,112.78,113.44,113.7,112.7,6972257,97.9195972725
2012-03-28,112.92,113.28,113.94,112.85,7885895,97.7814878264
2012-03-29,114.02,114.13,114.19,113.58,7692776,98.5151942587
2012-03-30,114.21,112.2,114.27,112.19,9467448,96.8492490653
2012-04-02,113.0,112.53,113.3,112.2,8944053,97.3844248953
2012-04-03,113.01,110.58,113.44,110.57,14774279,95.6968782095
2012-04-04,111.77,112.1001,112.12,111.41,10095599,97.0123857567
2012-04-05,113.0,112.91,113.07,112.33,6364087,97.7132801469
2012-04-09,115.54,115.55,115.77,115.24,14374511,99.9979587368
2012-04-10,115.95,116.8599,117.29,115.78,14421245,101.1315574053
2012-04-11,115.71,115.46,116.06,115.35,8712928,99.9200719667
2012-04-12,115.67,114.98,115.75,114.82,9008477,99.5046758594
2012-04-13,116.15,116.84,116.9,116.12,8607685,101.114335775
2012-04-16,116.7,116.67,117.6,116.57,7734950,100.9672163204
2012-04-17,116.53,116.6,116.8281,116.25,5398578,100.9066377214
2012-04-18,117.05,116.94,117.12,116.73,4074331,101.2008766307
2012-04-19,117.25,117.05,117.47,117.02,5374260,101.296071572
2012-04-20,116.56,117.07,117.13,116.33,5043269,101.3133797431
2012-04-23,118.11,117.92,118.41,117.795,5170085,102.0489770164
2012-04-24,117.61,117.09,117.76,117.08,4336567,101.3306879142
2012-04-25,116.41,116.49,117.32,115.69,8859429,100.8114427802
2012-04-26,117.42,117.19,117.46,116.59,5132089,101.4172287699
2012-04-27,117.02,117.29,117.36,116.79,2815028,101.5037696256
2012-04-30,117.57,117.32,117.75,117.19,4198334,101.5297318823
2012-05-01,117.43,116.43,117.62,116.0714,7214901,101.004858131
2012-05-02,117.22,117.25,117.32,116.8,3565669,101.7162210414
